X;Y;X;Y;X;Y;X;Y
1251,25;0,017;;;;;;
1251,875;0,027;;;;;;
1252,5;0,027;;;;;;
1253,125;0,018;;;;;;
1253,75;0,005;;;;;;
1254,375;0,015;;;;;;
1255;0,004;;;;;;
1255,625;0,02;;;;;;
1256,25;0,011;;;;;;
1256,875;0,003;;;;;;
1257,5;0,013;;;;;;
1258,125;0,021;;;;;;
1258,75;0,008;;;;;;
1259,375;0,022;;;;;;
1260;0,02;;;;;;
1260,625;0,011;;;;;;
1261,25;0,02;;;;;;
1261,875;0,032;;;;;;
1262,5;0,017;;;;;;
1263,125;0,018;;;;;;
1263,75;0,024;;;;;;
1264,375;0,007;;;;;;
1265;0,024;;;;;;
1265,625;0,007;;;;;;
1266,25;0,009;;;;;;
1266,875;0,023;;;;;;
1267,5;0,031;;;;;;
1268,125;0,021;;;;;;
1268,75;0,001;;;;;;
1269,375;0,008;;;;;;
1270;0,018;;;;;;
1270,625;0,021;;;;;;
1271,25;0,014;;;;;;
1271,875;0,004;;;;;;
1272,5;0,004;;;;;;
1273,125;0,017;;;;;;
1273,75;0,042;;;;;;
1274,375;0,043;;;;;;
1275;0,023;;;;;;
1275,625;0,016;;;;;;
1276,25;0,018;;;;;;
1276,875;0,004;;;;;;
1277,5;0,009;;;;;;
1278,125;0,003;;;;;;
1278,75;0,007;;;;;;
1279,375;0,026;;;;;;
1280;0,024;;;;;;
1280,625;0,011;;;;;;
1281,25;0,011;;;;;;
1281,875;0,027;;;;;;
1282,5;0,035;;;;;;
1283,125;0,014;;;;;;
1283,75;0,013;;;;;;
1284,375;0,016;;;;;;
1285;0,017;;;;;;
1285,625;0,017;;;;;;
1286,25;0,023;;;;;;
1286,875;0,02;;;;;;
1287,5;0,019;;;;;;
1288,125;0,02;;;;;;
1288,75;0,033;;;;;;
1289,375;0,021;;;;;;
1290;0,018;;;;;;
1290,625;0,026;;;;;;
1291,25;0,011;;;;;;
1291,875;0,015;;;;;;
1292,5;0,028;;;;;;
1293,125;0,019;;;;;;
1293,75;0,01;;;;;;
1294,375;0,033;;;;;;
1295;0,021;;;;;;
1295,625;0,003;;;;;;
1296,25;0,004;;;;;;
1296,875;0,008;;;;;;
1297,5;0,007;;;;;;
1298,125;0,002;;;;;;
1298,75;0,005;;;;;;
1299,375;0,017;;;;;;
1300;0,038;;;;;;
1300,625;0,029;;;;;;
1301,25;0,009;;;;;;
1301,875;0,01;;;;;;
1302,5;0,024;;;;;;
1303,125;0,027;;;;;;
1303,75;0,034;;;;;;
1304,375;0,037;;;;;;
1305;0,02;;;;;;
1305,625;0,022;;;;;;
1306,25;0,022;;;;;;
1306,875;0,02;;;;;;
1307,5;0,025;;;;;;
1308,125;0,01;;;;;;
1308,75;0,009;;;;;;
1309,375;0,012;;;;;;
1310;0,014;;;;;;
1310,625;0,011;;;;;;
1311,25;0,004;;;;;;
1311,875;0,014;;;;;;
1312,5;0,019;;;;;;
1313,125;0,023;;;;;;
1313,75;0,029;;;;;;
1314,375;0,018;;;;;;
1315;0,009;;;;;;
1315,625;0,02;;;;;;
1316,25;0,026;;;;;;
1316,875;0,02;;;;;;
1317,5;0,013;;;;;;
1318,125;0,036;;;;;;
1318,75;0,028;;;;;;
1319,375;0,013;;;;;;
1320;0,019;;;;;;
1320,625;0,021;;;;;;
1321,25;0,011;;;;;;
1321,875;0,027;;;;;;
1322,5;0,025;;;;;;
1323,125;0,036;;;;;;
1323,75;0,033;;;;;;
1324,375;0,019;;;;;;
1325;0,014;;;;;;
1325,625;0,017;;;;;;
1326,25;0,02;;;;;;
1326,875;0,033;;;;;;
1327,5;0,035;;;;;;
1328,125;0,006;;;;;;
1328,75;0,016;;;;;;
1329,375;0,005;;;;;;
1330;0,008;;;;;;
1330,625;0,02;;;;;;
1331,25;0,026;;;;;;
1331,875;0,016;;;;;;
1332,5;0,026;;;;;;
1333,125;0,029;;;;;;
1333,75;0,025;;;;;;
1334,375;0,027;;;;;;
1335;0,024;;;;;;
1335,625;0,012;;;;;;
1336,25;0,007;;;;;;
1336,875;0,014;;;;;;
1337,5;0,018;;;;;;
1338,125;0,01;;;;;;
1338,75;0,015;;;;;;
1339,375;0,015;;;;;;
1340;0,018;;;;;;
1340,625;0,022;;;;;;
1341,25;0,018;;;;;;
1341,875;0,009;;;;;;
1342,5;0,014;;;;;;
1343,125;0,021;;;;;;
1343,75;0,01;;;;;;
1344,375;0,035;;;;;;
1345;0,041;;;;;;
1345,625;0,023;;;;;;
1346,25;0,005;;;;;;
1346,875;0,003;;;;;;
1347,5;0,018;;;;;;
1348,125;0,025;;;;;;
1348,75;0,016;;;;;;
1349,375;0,026;;;;;;
1350;0,014;;;;;;
1350,625;0,014;;;;;;
1351,25;0,018;;;;;;
1351,875;0,017;;;;;;
1352,5;0,017;;;;;;
1353,125;0,031;;;;;;
1353,75;0,019;;;;;;
1354,375;0,022;;;;;;
1355;0,01;;;;;;
1355,625;0,004;;;;;;
1356,25;0,029;;;;;;
1356,875;0,031;;;;;;
1357,5;0,024;;;;;;
1358,125;0,015;;;;;;
1358,75;0,02;;;;;;
1359,375;0,036;;;;;;
1360;0,023;;;;;;
1360,625;0,007;;;;;;
1361,25;0,004;;;;;;
1361,875;0,006;;;;;;
1362,5;0,025;;;;;;
1363,125;0,033;;;;;;
1363,75;0,026;;;;;;
1364,375;0,024;;;;;;
1365;0,009;;;;;;
1365,625;0,034;;;;;;
1366,25;0,031;;;;;;
1366,875;0,009;;;;;;
1367,5;0,025;;;;;;
1368,125;0,032;;;;;;
1368,75;0,038;;;;;;
1369,375;0,025;;;;;;
1370;0,013;;;;;;
1370,625;0,029;;;;;;
1371,25;0,018;;;;;;
1371,875;0,023;;;;;;
1372,5;0,029;;;;;;
1373,125;0,017;;;;;;
1373,75;0,02;;;;;;
1374,375;0,005;;;;;;
1375;0,025;;;;;;
1375,625;0,027;;;;;;
1376,25;0,021;;;;;;
1376,875;0,006;;;;;;
1377,5;0,007;;;;;;
1378,125;0,005;;;;;;
1378,75;0,018;;;;;;
1379,375;0,006;;;;;;
1380;0,018;;;;;;
1380,625;0,021;;;;;;
1381,25;0,028;;;;;;
1381,875;0,032;;;;;;
1382,5;0,019;;;;;;
1383,125;0,015;;;;;;
1383,75;0,02;;;;;;
1384,375;0,015;;;;;;
1385;0,019;;;;;;
1385,625;0,034;;;;;;
1386,25;0,023;;;;;;
1386,875;0,004;;;;;;
1387,5;0,003;;;;;;
1388,125;0,02;;;;;;
1388,75;0,033;;;;;;
1389,375;0,018;;;;;;
1390;0,014;;;;;;
1390,625;0,005;;;;;;
1391,25;0,004;;;;;;
1391,875;0,032;;;;;;
1392,5;0,057;;;;;;
1393,125;0,037;;;;;;
1393,75;0,007;;;;;;
1394,375;0,006;;;;;;
1395;0,008;;;;;;
1395,625;0,02;;;;;;
1396,25;0,048;;;;;;
1396,875;0,027;;;;;;
1397,5;0,011;;;;;;
1398,125;0,015;;;;;;
1398,75;0,014;;;;;;
1399,375;0,032;;;;;;
1400;0,023;;;;;;
1400,625;0,022;;;;;;
1401,25;0,028;;;;;;
1401,875;0,015;;;;;;
1402,5;0,013;;;;;;
1403,125;0,038;;;;;;
1403,75;0,034;;;;;;
1404,375;0,013;;;;;;
1405;0,015;;;;;;
1405,625;0,018;;;;;;
1406,25;0,025;;;;;;
1406,875;0,027;;;;;;
1407,5;0,019;;;;;;
1408,125;0,02;;;;;;
1408,75;0,024;;;;;;
1409,375;0,012;;;;;;
1410;0,013;;;;;;
1410,625;0,019;;;;;;
1411,25;0,023;;;;;;
1411,875;0,006;;;;;;
1412,5;0,008;;;;;;
1413,125;0,008;;;;;;
1413,75;0,016;;;;;;
1414,375;0,009;;;;;;
1415;0,005;;;;;;
1415,625;0,013;;;;;;
1416,25;0,014;;;;;;
1416,875;0,023;;;;;;
1417,5;0,025;;;;;;
1418,125;0,013;;;;;;
1418,75;0,01;;;;;;
1419,375;0,012;;;;;;
1420;0,007;;;;;;
1420,625;0,015;;;;;;
1421,25;0,023;;;;;;
1421,875;0,019;;;;;;
1422,5;0,016;;;;;;
1423,125;0,013;;;;;;
1423,75;0,012;;;;;;
1424,375;0,006;;;;;;
1425;0,006;;;;;;
1425,625;0,012;;;;;;
1426,25;0,011;;;;;;
1426,875;0,025;;;;;;
1427,5;0,023;;;;;;
1428,125;0,015;;;;;;
1428,75;0,022;;;;;;
1429,375;0,018;;;;;;
1430;0,006;;;;;;
1430,625;0,017;;;;;;
1431,25;0,024;;;;;;
1431,875;0,019;;;;;;
1432,5;0,013;;;;;;
1433,125;0,005;;;;;;
1433,75;0,004;;;;;;
1434,375;0,011;;;;;;
1435;0,014;;;;;;
1435,625;0,005;;;;;;
1436,25;0,014;;;;;;
1436,875;0,015;;;;;;
1437,5;0,013;;;;;;
1438,125;0,004;;;;;;
1438,75;0,022;;;;;;
1439,375;0,015;;;;;;
1440;0,013;;;;;;
1440,625;0,013;;;;;;
1441,25;0,011;;;;;;
1441,875;0,008;;;;;;
1442,5;0,01;;;;;;
1443,125;0,013;;;;;;
1443,75;0,008;;;;;;
1444,375;0,005;;;;;;
1445;0,012;;;;;;
1445,625;0,018;;;;;;
1446,25;0,009;;;;;;
1446,875;0,01;;;;;;
1447,5;0,018;;;;;;
1448,125;0,008;;;;;;
1448,75;0,013;;;;;;
1449,375;0,023;;;;;;
1450;0,01;;;;;;
1450,625;0,028;;;;;;
1451,25;0,029;;;;;;
1451,875;0,007;;;;;;
1452,5;0,019;;;;;;
1453,125;0,011;;;;;;
1453,75;0,005;;;;;;
1454,375;0,025;;;;;;
1455;0,029;;;;;;
1455,625;0,023;;;;;;
1456,25;0,017;;;;;;
1456,875;0,002;;;;;;
1457,5;0,005;;;;;;
1458,125;0,008;;;;;;
1458,75;0,014;;;;;;
1459,375;0,011;;;;;;
1460;0,016;;;;;;
1460,625;0,018;;;;;;
1461,25;0,006;;;;;;
1461,875;0,018;;;;;;
1462,5;0,025;;;;;;
1463,125;0,01;;;;;;
1463,75;0,015;;;;;;
1464,375;0,017;;;;;;
1465;0,006;;;;;;
1465,625;0,008;;;;;;
1466,25;0,014;;;;;;
1466,875;0,025;;;;;;
1467,5;0,027;;;;;;
1468,125;0,015;;;;;;
1468,75;0,011;;;;;;
1469,375;0,018;;;;;;
1470;0,011;;;;;;
1470,625;0,016;;;;;;
1471,25;0,02;;;;;;
1471,875;0,008;;;;;;
1472,5;0,008;;;;;;
1473,125;0,013;;;;;;
1473,75;0,012;;;;;;
1474,375;0,017;;;;;;
1475;0,02;;;;;;
1475,625;0,02;;;;;;
1476,25;0,008;;;;;;
1476,875;0,008;;;;;;
1477,5;0,016;;;;;;
1478,125;0,017;;;;;;
1478,75;0,019;;;;;;
1479,375;0,02;;;;;;
1480;0,004;;;;;;
1480,625;0,021;;;;;;
1481,25;0,015;;;;;;
1481,875;0,011;;;;;;
1482,5;0,008;;;;;;
1483,125;0,013;;;;;;
1483,75;0,003;;;;;;
1484,375;0,012;;;;;;
1485;0,021;;;;;;
1485,625;0,029;;;;;;
1486,25;0,022;;;;;;
1486,875;0,016;;;;;;
1487,5;0,024;;;;;;
1488,125;0,018;;;;;;
1488,75;0,002;;;;;;
1489,375;0,007;;;;;;
1490;0,008;;;;;;
1490,625;0,017;;;;;;
1491,25;0,009;;;;;;
1491,875;0,003;;;;;;
1492,5;0,004;;;;;;
1493,125;0,01;;;;;;
1493,75;0,016;;;;;;
1494,375;0,011;;;;;;
1495;0,02;;;;;;
1495,625;0,02;;;;;;
1496,25;0,016;;;;;;
1496,875;0;;;;;;
1497,5;0,008;;;;;;
1498,125;0,019;;;;;;
1498,75;0,026;;;;;;
1499,375;0,016;;;;;;
1500;0,013;;;;;;
1500,625;0,013;;;;;;
1501,25;0,005;;;;;;
1501,875;0,011;;;;;;
1502,5;0,003;;;;;;
1503,125;0,012;;;;;;
1503,75;0,013;;;;;;
1504,375;0,01;;;;;;
1505;0,013;;;;;;
1505,625;0,016;;;;;;
1506,25;0,016;;;;;;
1506,875;0,021;;;;;;
1507,5;0,028;;;;;;
1508,125;0,013;;;;;;
1508,75;0,006;;;;;;
1509,375;0,011;;;;;;
1510;0,004;;;;;;
1510,625;0,011;;;;;;
1511,25;0,013;;;;;;
1511,875;0,021;;;;;;
1512,5;0,011;;;;;;
1513,125;0,013;;;;;;
1513,75;0,029;;;;;;
1514,375;0,023;;;;;;
1515;0,017;;;;;;
1515,625;0,006;;;;;;
1516,25;0,009;;;;;;
1516,875;0,007;;;;;;
1517,5;0,007;;;;;;
1518,125;0,007;;;;;;
1518,75;0,011;;;;;;
1519,375;0,006;;;;;;
1520;0,007;;;;;;
1520,625;0,001;;;;;;
1521,25;0,01;;;;;;
1521,875;0,006;;;;;;
1522,5;0,016;;;;;;
1523,125;0,014;;;;;;
1523,75;0,014;;;;;;
1524,375;0,017;;;;;;
1525;0,015;;;;;;
1525,625;0,01;;;;;;
1526,25;0,013;;;;;;
1526,875;0,009;;;;;;
1527,5;0,006;;;;;;
1528,125;0,016;;;;;;
1528,75;0,007;;;;;;
1529,375;0,026;;;;;;
1530;0,028;;;;;;
1530,625;0,021;;;;;;
1531,25;0,024;;;;;;
1531,875;0,019;;;;;;
1532,5;0,022;;;;;;
1533,125;0,019;;;;;;
1533,75;0,014;;;;;;
1534,375;0,008;;;;;;
1535;0,004;;;;;;
1535,625;0,002;;;;;;
1536,25;0,018;;;;;;
1536,875;0,025;;;;;;
1537,5;0,014;;;;;;
1538,125;0,003;;;;;;
1538,75;0,017;;;;;;
1539,375;0,024;;;;;;
1540;0,021;;;;;;
1540,625;0,012;;;;;;
1541,25;0,012;;;;;;
1541,875;0,004;;;;;;
1542,5;0,016;;;;;;
1543,125;0,026;;;;;;
1543,75;0,026;;;;;;
1544,375;0,014;;;;;;
1545;0,013;;;;;;
1545,625;0,015;;;;;;
1546,25;0,021;;;;;;
1546,875;0,012;;;;;;
1547,5;0,007;;;;;;
1548,125;0,008;;;;;;
1548,75;0,005;;;;;;
1549,375;0,001;;;;;;
1550;0,003;;;;;;
1550,625;0,017;;;;;;
1551,25;0,017;;;;;;
1551,875;0,023;;;;;;
1552,5;0,021;;;;;;
1553,125;0,009;;;;;;
1553,75;0,015;;;;;;
1554,375;0,006;;;;;;
1555;0,007;;;;;;
1555,625;0,009;;;;;;
1556,25;0,012;;;;;;
1556,875;0,021;;;;;;
1557,5;0,019;;;;;;
1558,125;0,01;;;;;;
1558,75;0,008;;;;;;
1559,375;0,005;;;;;;
1560;0,003;;;;;;
1560,625;0,012;;;;;;
1561,25;0,014;;;;;;
1561,875;0,008;;;;;;
1562,5;0,006;;;;;;
1563,125;0,01;;;;;;
1563,75;0,007;;;;;;
1564,375;0,003;;;;;;
1565;0,005;;;;;;
1565,625;0,009;;;;;;
1566,25;0,013;;;;;;
1566,875;0,014;;;;;;
1567,5;0,006;;;;;;
1568,125;0,007;;;;;;
1568,75;0,014;;;;;;
1569,375;0,009;;;;;;
1570;0,022;;;;;;
1570,625;0,031;;;;;;
1571,25;0,018;;;;;;
1571,875;0,03;;;;;;
1572,5;0,026;;;;;;
1573,125;0,003;;;;;;
1573,75;0,018;;;;;;
1574,375;0,012;;;;;;
1575;0,007;;;;;;
1575,625;0,01;;;;;;
1576,25;0,007;;;;;;
1576,875;0,01;;;;;;
1577,5;0,009;;;;;;
1578,125;0,006;;;;;;
1578,75;0,002;;;;;;
1579,375;0,011;;;;;;
1580;0,011;;;;;;
1580,625;0,005;;;;;;
1581,25;0,011;;;;;;
1581,875;0,02;;;;;;
1582,5;0,019;;;;;;
1583,125;0,017;;;;;;
1583,75;0,008;;;;;;
1584,375;0,004;;;;;;
1585;0,005;;;;;;
1585,625;0,003;;;;;;
1586,25;0,012;;;;;;
1586,875;0,015;;;;;;
1587,5;0,015;;;;;;
1588,125;0,033;;;;;;
1588,75;0,028;;;;;;
1589,375;0,016;;;;;;
1590;0,013;;;;;;
1590,625;0,021;;;;;;
1591,25;0,022;;;;;;
1591,875;0,016;;;;;;
1592,5;0,012;;;;;;
1593,125;0,012;;;;;;
1593,75;0,008;;;;;;
1594,375;0,01;;;;;;
1595;0,009;;;;;;
1595,625;0,005;;;;;;
1596,25;0,007;;;;;;
1596,875;0,016;;;;;;
1597,5;0,034;;;;;;
1598,125;0,032;;;;;;
1598,75;0,011;;;;;;
1599,375;0,017;;;;;;
1600;0,014;;;;;;
1600,625;0,011;;;;;;
1601,25;0,024;;;;;;
1601,875;0,03;;;;;;
1602,5;0,027;;;;;;
1603,125;0,009;;;;;;
1603,75;0,017;;;;;;
1604,375;0,014;;;;;;
1605;0,005;;;;;;
1605,625;0,011;;;;;;
1606,25;0,003;;;;;;
1606,875;0,008;;;;;;
1607,5;0,012;;;;;;
1608,125;0,007;;;;;;
1608,75;0,009;;;;;;
1609,375;0,025;;;;;;
1610;0,016;;;;;;
1610,625;0,018;;;;;;
1611,25;0,017;;;;;;
1611,875;0,014;;;;;;
1612,5;0,014;;;;;;
1613,125;0,003;;;;;;
1613,75;0,016;;;;;;
1614,375;0,01;;;;;;
1615;0,014;;;;;;
1615,625;0,027;;;;;;
1616,25;0,02;;;;;;
1616,875;0,013;;;;;;
1617,5;0,016;;;;;;
1618,125;0,013;;;;;;
1618,75;0,01;;;;;;
1619,375;0,021;;;;;;
1620;0,012;;;;;;
1620,625;0,021;;;;;;
1621,25;0,011;;;;;;
1621,875;0,005;;;;;;
1622,5;0,005;;;;;;
1623,125;0,005;;;;;;
1623,75;0,002;;;;;;
1624,375;0,006;;;;;;
1625;0,004;;;;;;
1625,625;0,007;;;;;;
1626,25;0,005;;;;;;
1626,875;0,009;;;;;;
1627,5;0,013;;;;;;
1628,125;0,015;;;;;;
1628,75;0,035;;;;;;
1629,375;0,03;;;;;;
1630;0,019;;;;;;
1630,625;0,027;;;;;;
1631,25;0,018;;;;;;
1631,875;0,011;;;;;;
1632,5;0,023;;;;;;
1633,125;0,013;;;;;;
1633,75;0,01;;;;;;
1634,375;0,01;;;;;;
1635;0,018;;;;;;
1635,625;0,012;;;;;;
1636,25;0,002;;;;;;
1636,875;0,007;;;;;;
1637,5;0,013;;;;;;
1638,125;0,021;;;;;;
1638,75;0,015;;;;;;
1639,375;0,02;;;;;;
1640;0,025;;;;;;
1640,625;0,025;;;;;;
1641,25;0,02;;;;;;
1641,875;0,021;;;;;;
1642,5;0,01;;;;;;
1643,125;0,004;;;;;;
1643,75;0,003;;;;;;
1644,375;0,012;;;;;;
1645;0,024;;;;;;
1645,625;0,009;;;;;;
1646,25;0,027;;;;;;
1646,875;0,038;;;;;;
1647,5;0,028;;;;;;
1648,125;0,023;;;;;;
1648,75;0,027;;;;;;
1649,375;0,022;;;;;;
1650;0,009;;;;;;
1650,625;0,006;;;;;;
1651,25;0,009;;;;;;
1651,875;0,018;;;;;;
1652,5;0,013;;;;;;
1653,125;0,006;;;;;;
1653,75;0,012;;;;;;
1654,375;0,011;;;;;;
1655;0,026;;;;;;
1655,625;0,027;;;;;;
1656,25;0,036;;;;;;
1656,875;0,024;;;;;;
1657,5;0,011;;;;;;
1658,125;0,004;;;;;;
1658,75;0,021;;;;;;
1659,375;0,018;;;;;;
1660;0,021;;;;;;
1660,625;0,038;;;;;;
1661,25;0,026;;;;;;
1661,875;0,015;;;;;;
1662,5;0,022;;;;;;
1663,125;0,02;;;;;;
1663,75;0,01;;;;;;
1664,375;0,008;;;;;;
1665;0,01;;;;;;
1665,625;0,014;;;;;;
1666,25;0,005;;;;;;
1666,875;0,009;;;;;;
1667,5;0,027;;;;;;
1668,125;0,033;;;;;;
1668,75;0,018;;;;;;
1669,375;0,014;;;;;;
1670;0,019;;;;;;
1670,625;0,021;;;;;;
1671,25;0,015;;;;;;
1671,875;0,022;;;;;;
1672,5;0,026;;;;;;
1673,125;0,011;;;;;;
1673,75;0,001;;;;;;
1674,375;0,008;;;;;;
1675;0,012;;;;;;
1675,625;0,01;;;;;;
1676,25;0,021;;;;;;
1676,875;0,015;;;;;;
1677,5;0,02;;;;;;
1678,125;0,016;;;;;;
1678,75;0,015;;;;;;
1679,375;0,017;;;;;;
1680;0,011;;;;;;
1680,625;0,017;;;;;;
1681,25;0,014;;;;;;
1681,875;0,015;;;;;;
1682,5;0,01;;;;;;
1683,125;0,009;;;;;;
1683,75;0,018;;;;;;
1684,375;0,013;;;;;;
1685;0,004;;;;;;
1685,625;0,014;;;;;;
1686,25;0,024;;;;;;
1686,875;0,015;;;;;;
1687,5;0,03;;;;;;
1688,125;0,027;;;;;;
1688,75;0,027;;;;;;
1689,375;0,032;;;;;;
1690;0,022;;;;;;
1690,625;0,011;;;;;;
1691,25;0,007;;;;;;
1691,875;0,004;;;;;;
1692,5;0,006;;;;;;
1693,125;0,011;;;;;;
1693,75;0,02;;;;;;
1694,375;0,024;;;;;;
1695;0,013;;;;;;
1695,625;0,019;;;;;;
1696,25;0,014;;;;;;
1696,875;0,006;;;;;;
1697,5;0,019;;;;;;
1698,125;0,016;;;;;;
1698,75;0,012;;;;;;
1699,375;0,014;;;;;;
1700;0,018;;;;;;
1700,625;0,005;;;;;;
1701,25;0,011;;;;;;
1701,875;0,009;;;;;;
1702,5;0,013;;;;;;
1703,125;0,012;;;;;;
1703,75;0,02;;;;;;
1704,375;0,013;;;;;;
1705;0,027;;;;;;
1705,625;0,02;;;;;;
1706,25;0,022;;;;;;
1706,875;0,013;;;;;;
1707,5;0,011;;;;;;
1708,125;0,022;;;;;;
1708,75;0,013;;;;;;
1709,375;0,002;;;;;;
1710;0,011;;;;;;
1710,625;0,027;;;;;;
1711,25;0,015;;;;;;
1711,875;0,015;;;;;;
1712,5;0,016;;;;;;
1713,125;0,007;;;;;;
1713,75;0,006;;;;;;
1714,375;0,019;;;;;;
1715;0,031;;;;;;
1715,625;0,011;;;;;;
1716,25;0,008;;;;;;
1716,875;0,009;;;;;;
1717,5;0,006;;;;;;
1718,125;0,015;;;;;;
1718,75;0,02;;;;;;
1719,375;0,031;;;;;;
1720;0,011;;;;;;
1720,625;0,011;;;;;;
1721,25;0,02;;;;;;
1721,875;0,007;;;;;;
1722,5;0,013;;;;;;
1723,125;0,008;;;;;;
1723,75;0,004;;;;;;
1724,375;0,007;;;;;;
1725;0,005;;;;;;
1725,625;0,014;;;;;;
1726,25;0,022;;;;;;
1726,875;0,01;;;;;;
1727,5;0,009;;;;;;
1728,125;0,006;;;;;;
1728,75;0,013;;;;;;
1729,375;0,015;;;;;;
1730;0,027;;;;;;
1730,625;0,022;;;;;;
1731,25;0,013;;;;;;
1731,875;0,005;;;;;;
1732,5;0,018;;;;;;
1733,125;0,02;;;;;;
1733,75;0,019;;;;;;
1734,375;0,02;;;;;;
1735;0,026;;;;;;
1735,625;0,012;;;;;;
1736,25;0,019;;;;;;
1736,875;0,01;;;;;;
1737,5;0,011;;;;;;
1738,125;0,001;;;;;;
1738,75;0,01;;;;;;
1739,375;0,008;;;;;;
1740;0,016;;;;;;
1740,625;0,021;;;;;;
1741,25;0,02;;;;;;
1741,875;0,013;;;;;;
1742,5;0,029;;;;;;
1743,125;0,015;;;;;;
1743,75;0,007;;;;;;
1744,375;0,024;;;;;;
1745;0,027;;;;;;
1745,625;0,018;;;;;;
1746,25;0,02;;;;;;
1746,875;0,011;;;;;;
1747,5;0,009;;;;;;
1748,125;0,01;;;;;;
1748,75;0,01;;;;;;
1749,375;0,014;;;;;;
1750;0,011;;;;;;
1750,625;0,022;;;;;;
1751,25;0,019;;;;;;
1751,875;0,02;;;;;;
1752,5;0,041;;;;;;
1753,125;0,023;;;;;;
1753,75;0,021;;;;;;
1754,375;0,02;;;;;;
1755;0,014;;;;;;
1755,625;0,019;;;;;;
1756,25;0,028;;;;;;
1756,875;0,027;;;;;;
1757,5;0,023;;;;;;
1758,125;0,02;;;;;;
1758,75;0,02;;;;;;
1759,375;0,001;;;;;;
1760;0,017;;;;;;
1760,625;0,024;;;;;;
1761,25;0,016;;;;;;
1761,875;0,021;;;;;;
1762,5;0,022;;;;;;
1763,125;0,023;;;;;;
1763,75;0,038;;;;;;
1764,375;0,032;;;;;;
1765;0,021;;;;;;
1765,625;0,012;;;;;;
1766,25;0,019;;;;;;
1766,875;0,012;;;;;;
1767,5;0,015;;;;;;
1768,125;0,015;;;;;;
1768,75;0,027;;;;;;
1769,375;0,045;;;;;;
1770;0,02;;;;;;
1770,625;0,036;;;;;;
1771,25;0,018;;;;;;
1771,875;0,004;;;;;;
1772,5;0,016;;;;;;
1773,125;0,026;;;;;;
1773,75;0,025;;;;;;
1774,375;0,019;;;;;;
1775;0,021;;;;;;
1775,625;0,027;;;;;;
1776,25;0,014;;;;;;
1776,875;0,014;;;;;;
1777,5;0,02;;;;;;
1778,125;0,025;;;;;;
1778,75;0,006;;;;;;
1779,375;0,014;;;;;;
1780;0,033;;;;;;
1780,625;0,019;;;;;;
1781,25;0,024;;;;;;
1781,875;0,016;;;;;;
1782,5;0,022;;;;;;
1783,125;0,011;;;;;;
1783,75;0,018;;;;;;
1784,375;0,041;;;;;;
1785;0,041;;;;;;
1785,625;0,024;;;;;;
1786,25;0,006;;;;;;
1786,875;0,008;;;;;;
1787,5;0,006;;;;;;
1788,125;0,027;;;;;;
1788,75;0,023;;;;;;
1789,375;0,019;;;;;;
1790;0,005;;;;;;
1790,625;0,013;;;;;;
1791,25;0,012;;;;;;
1791,875;0,002;;;;;;
1792,5;0,02;;;;;;
1793,125;0,033;;;;;;
1793,75;0,031;;;;;;
1794,375;0,011;;;;;;
1795;0,015;;;;;;
1795,625;0,047;;;;;;
1796,25;0,027;;;;;;
1796,875;0,017;;;;;;
1797,5;0,029;;;;;;
1798,125;0,017;;;;;;
1798,75;0,03;;;;;;
1799,375;0,035;;;;;;
1800;0,03;;;;;;
1800,625;0,043;;;;;;
1801,25;0,046;;;;;;
1801,875;0,035;;;;;;
1802,5;0,029;;;;;;
1803,125;0,024;;;;;;
1803,75;0,028;;;;;;
1804,375;0,037;;;;;;
1805;0,028;;;;;;
1805,625;0,026;;;;;;
1806,25;0,027;;;;;;
1806,875;0,01;;;;;;
1807,5;0,018;;;;;;
1808,125;0,032;;;;;;
1808,75;0,044;;;;;;
1809,375;0,037;;;;;;
1810;0,005;;;;;;
1810,625;0,035;;;;;;
1811,25;0,024;;;;;;
1811,875;0,023;;;;;;
1812,5;0,03;;;;;;
1813,125;0,033;;;;;;
1813,75;0,027;;;;;;
1814,375;0,031;;;;;;
1815;0,045;;;;;;
1815,625;0,035;;;;;;
1816,25;0,029;;;;;;
1816,875;0,029;;;;;;
1817,5;0,027;;;;;;
1818,125;0,015;;;;;;
1818,75;0,012;;;;;;
1819,375;0,022;;;;;;
1820;0,014;;;;;;
1820,625;0,014;;;;;;
1821,25;0,026;;;;;;
1821,875;0,031;;;;;;
1822,5;0,026;;;;;;
1823,125;0,02;;;;;;
1823,75;0,03;;;;;;
1824,375;0,006;;;;;;
1825;0,022;;;;;;
1825,625;0,016;;;;;;
1826,25;0,013;;;;;;
1826,875;0,016;;;;;;
1827,5;0,012;;;;;;
1828,125;0,017;;;;;;
1828,75;0,028;;;;;;
1829,375;0,022;;;;;;
1830;0,009;;;;;;
1830,625;0,01;;;;;;
1831,25;0,027;;;;;;
1831,875;0,032;;;;;;
1832,5;0,032;;;;;;
1833,125;0,039;;;;;;
1833,75;0,036;;;;;;
1834,375;0,033;;;;;;
1835;0,041;;;;;;
1835,625;0,038;;;;;;
1836,25;0,032;;;;;;
1836,875;0,023;;;;;;
1837,5;0,007;;;;;;
1838,125;0,036;;;;;;
1838,75;0,032;;;;;;
1839,375;0,021;;;;;;
1840;0,032;;;;;;
1840,625;0,03;;;;;;
1841,25;0,045;;;;;;
1841,875;0,033;;;;;;
1842,5;0,035;;;;;;
