X;Y;X;Y;X;Y;X;Y
1178,125;0,0024;;;;;;
1178,75;0,0033;;;;;;
1179,375;0,0034;;;;;;
1180;0,0027;;;;;;
1180,625;0,0055;;;;;;
1181,25;0,0059;;;;;;
1181,875;0,0041;;;;;;
1182,5;0,0026;;;;;;
1183,125;0,0038;;;;;;
1183,75;0,0032;;;;;;
1184,375;0,0069;;;;;;
1185;0,0068;;;;;;
1185,625;0,0017;;;;;;
1186,25;0,0025;;;;;;
1186,875;0,0036;;;;;;
1187,5;0,005;;;;;;
1188,125;0,004;;;;;;
1188,75;0,0004;;;;;;
1189,375;0,0024;;;;;;
1190;0,0024;;;;;;
1190,625;0,002;;;;;;
1191,25;0,001;;;;;;
1191,875;0,0006;;;;;;
1192,5;0,0015;;;;;;
1193,125;0,0028;;;;;;
1193,75;0,004;;;;;;
1194,375;0,0041;;;;;;
1195;0,0033;;;;;;
1195,625;0,0016;;;;;;
1196,25;0,0019;;;;;;
1196,875;0,0022;;;;;;
1197,5;0,0028;;;;;;
1198,125;0,0033;;;;;;
1198,75;0,0034;;;;;;
1199,375;0,0029;;;;;;
1200;0,0011;;;;;;
1200,625;0,0024;;;;;;
1201,25;0,0024;;;;;;
1201,875;0,0028;;;;;;
1202,5;0,0017;;;;;;
1203,125;0,0041;;;;;;
1203,75;0,0034;;;;;;
1204,375;0,0045;;;;;;
1205;0,0024;;;;;;
1205,625;0,0044;;;;;;
1206,25;0,0074;;;;;;
1206,875;0,0078;;;;;;
1207,5;0,0039;;;;;;
1208,125;0,0013;;;;;;
1208,75;0,0034;;;;;;
1209,375;0,0034;;;;;;
1210;0,0041;;;;;;
1210,625;0,003;;;;;;
1211,25;0,003;;;;;;
1211,875;0,0037;;;;;;
1212,5;0,0027;;;;;;
1213,125;0,001;;;;;;
1213,75;0,0021;;;;;;
1214,375;0,0068;;;;;;
1215;0,009;;;;;;
1215,625;0,0044;;;;;;
1216,25;0,0024;;;;;;
1216,875;0,0026;;;;;;
1217,5;0,0029;;;;;;
1218,125;0,0015;;;;;;
1218,75;0,0024;;;;;;
1219,375;0,0019;;;;;;
1220;0,0013;;;;;;
1220,625;0,003;;;;;;
1221,25;0,0023;;;;;;
1221,875;0,0029;;;;;;
1222,5;0,0047;;;;;;
1223,125;0,0022;;;;;;
1223,75;0,0043;;;;;;
1224,375;0,0035;;;;;;
1225;0,001;;;;;;
1225,625;0,0019;;;;;;
1226,25;0,0029;;;;;;
1226,875;0,002;;;;;;
1227,5;0,0045;;;;;;
1228,125;0,007;;;;;;
1228,75;0,0046;;;;;;
1229,375;0,003;;;;;;
1230;0,0025;;;;;;
1230,625;0,004;;;;;;
1231,25;0,0042;;;;;;
1231,875;0,004;;;;;;
1232,5;0,0012;;;;;;
1233,125;0,0022;;;;;;
1233,75;0,0031;;;;;;
1234,375;0,0029;;;;;;
1235;0,0019;;;;;;
1235,625;0,0035;;;;;;
1236,25;0,0048;;;;;;
1236,875;0,005;;;;;;
1237,5;0,0033;;;;;;
1238,125;0,0026;;;;;;
1238,75;0,0035;;;;;;
1239,375;0,0033;;;;;;
1240;0,0016;;;;;;
1240,625;0,0072;;;;;;
1241,25;0,0041;;;;;;
1241,875;0,0001;;;;;;
1242,5;0,0007;;;;;;
1243,125;0,0016;;;;;;
1243,75;0,0033;;;;;;
1244,375;0,0042;;;;;;
1245;0,0078;;;;;;
1245,625;0,0082;;;;;;
1246,25;0,0062;;;;;;
1246,875;0,0044;;;;;;
1247,5;0,002;;;;;;
1248,125;0,0054;;;;;;
1248,75;0,0035;;;;;;
1249,375;0,0028;;;;;;
1250;0,0016;;;;;;
1250,625;0,0031;;;;;;
1251,25;0,0024;;;;;;
1251,875;0,0024;;;;;;
1252,5;0,0052;;;;;;
1253,125;0,0048;;;;;;
1253,75;0,0042;;;;;;
1254,375;0,0057;;;;;;
1255;0,0054;;;;;;
1255,625;0,0024;;;;;;
1256,25;0,0045;;;;;;
1256,875;0,0088;;;;;;
1257,5;0,0069;;;;;;
1258,125;0,0028;;;;;;
1258,75;0,0029;;;;;;
1259,375;0,0034;;;;;;
1260;0,0027;;;;;;
1260,625;0,0022;;;;;;
1261,25;0,005;;;;;;
1261,875;0,006;;;;;;
1262,5;0,0039;;;;;;
1263,125;0,0012;;;;;;
1263,75;0,006;;;;;;
1264,375;0,0056;;;;;;
1265;0,0039;;;;;;
1265,625;0,0031;;;;;;
1266,25;0,0024;;;;;;
1266,875;0,0043;;;;;;
1267,5;0,0059;;;;;;
1268,125;0,0021;;;;;;
1268,75;0,0036;;;;;;
1269,375;0,0045;;;;;;
1270;0,004;;;;;;
1270,625;0,0042;;;;;;
1271,25;0,0014;;;;;;
1271,875;0,0016;;;;;;
1272,5;0,0048;;;;;;
1273,125;0,007;;;;;;
1273,75;0,0027;;;;;;
1274,375;0,0009;;;;;;
1275;0,0018;;;;;;
1275,625;0,0005;;;;;;
1276,25;0,002;;;;;;
1276,875;0,0007;;;;;;
1277,5;0,0043;;;;;;
1278,125;0,0102;;;;;;
1278,75;0,009;;;;;;
1279,375;0,0038;;;;;;
1280;0,0017;;;;;;
1280,625;0,0015;;;;;;
1281,25;0,0013;;;;;;
1281,875;0,0051;;;;;;
1282,5;0,008;;;;;;
1283,125;0,0067;;;;;;
1283,75;0,0032;;;;;;
1284,375;0,0026;;;;;;
1285;0,0004;;;;;;
1285,625;0,0028;;;;;;
1286,25;0,0049;;;;;;
1286,875;0,0053;;;;;;
1287,5;0,0048;;;;;;
1288,125;0,0012;;;;;;
1288,75;0,0029;;;;;;
1289,375;0,0056;;;;;;
1290;0,0047;;;;;;
1290,625;0,0015;;;;;;
1291,25;0,0033;;;;;;
1291,875;0,0032;;;;;;
1292,5;0,0021;;;;;;
1293,125;0,0016;;;;;;
1293,75;0,001;;;;;;
1294,375;0,0016;;;;;;
1295;0,0029;;;;;;
1295,625;0,0032;;;;;;
1296,25;0,0035;;;;;;
1296,875;0,0067;;;;;;
1297,5;0,0056;;;;;;
1298,125;0,0023;;;;;;
1298,75;0,0045;;;;;;
1299,375;0,0022;;;;;;
1300;0,0055;;;;;;
1300,625;0,0055;;;;;;
1301,25;0,002;;;;;;
1301,875;0,0017;;;;;;
1302,5;0,0039;;;;;;
1303,125;0,0042;;;;;;
1303,75;0,0034;;;;;;
1304,375;0,0036;;;;;;
1305;0,0029;;;;;;
1305,625;0,0048;;;;;;
1306,25;0,0057;;;;;;
1306,875;0,0027;;;;;;
1307,5;0,0012;;;;;;
1308,125;0,0013;;;;;;
1308,75;0,001;;;;;;
1309,375;0,0032;;;;;;
1310;0,0056;;;;;;
1310,625;0,007;;;;;;
1311,25;0,0054;;;;;;
1311,875;0,0027;;;;;;
1312,5;0,0011;;;;;;
1313,125;0,0022;;;;;;
1313,75;0,0028;;;;;;
1314,375;0,0007;;;;;;
1315;0,003;;;;;;
1315,625;0,0034;;;;;;
1316,25;0,0034;;;;;;
1316,875;0,0041;;;;;;
1317,5;0,0019;;;;;;
1318,125;0,0005;;;;;;
1318,75;0,0031;;;;;;
1319,375;0,0046;;;;;;
1320;0,003;;;;;;
1320,625;0,0013;;;;;;
1321,25;0,0025;;;;;;
1321,875;0,0027;;;;;;
1322,5;0,002;;;;;;
1323,125;0,0005;;;;;;
1323,75;0,0031;;;;;;
1324,375;0,0022;;;;;;
1325;0,0019;;;;;;
1325,625;0,0023;;;;;;
1326,25;0,0008;;;;;;
1326,875;0,0016;;;;;;
1327,5;0,0022;;;;;;
1328,125;0,0038;;;;;;
1328,75;0,0031;;;;;;
1329,375;0,0016;;;;;;
1330;0,003;;;;;;
1330,625;0,0037;;;;;;
1331,25;0,0034;;;;;;
1331,875;0,0031;;;;;;
1332,5;0,005;;;;;;
1333,125;0,003;;;;;;
1333,75;0,0001;;;;;;
1334,375;0,0015;;;;;;
1335;0,0018;;;;;;
1335,625;0,0039;;;;;;
1336,25;0,0044;;;;;;
1336,875;0,002;;;;;;
1337,5;0,0039;;;;;;
1338,125;0,005;;;;;;
1338,75;0,0045;;;;;;
1339,375;0,0019;;;;;;
1340;0,0031;;;;;;
1340,625;0,0011;;;;;;
1341,25;0,0018;;;;;;
1341,875;0,0014;;;;;;
1342,5;0,0016;;;;;;
1343,125;0,0031;;;;;;
1343,75;0,0025;;;;;;
1344,375;0,0007;;;;;;
1345;0,0032;;;;;;
1345,625;0,0061;;;;;;
1346,25;0,004;;;;;;
1346,875;0,0003;;;;;;
1347,5;0,0029;;;;;;
1348,125;0,0026;;;;;;
1348,75;0,0005;;;;;;
1349,375;0,0014;;;;;;
1350;0,0015;;;;;;
1350,625;0,0037;;;;;;
1351,25;0,0055;;;;;;
1351,875;0,0022;;;;;;
1352,5;0,0017;;;;;;
1353,125;0,0022;;;;;;
1353,75;0,0034;;;;;;
1354,375;0,0037;;;;;;
1355;0,0026;;;;;;
1355,625;0,0005;;;;;;
1356,25;0,0009;;;;;;
1356,875;0,0015;;;;;;
1357,5;0,0024;;;;;;
1358,125;0,004;;;;;;
1358,75;0,0038;;;;;;
1359,375;0,0031;;;;;;
1360;0,0041;;;;;;
1360,625;0,0034;;;;;;
1361,25;0,0029;;;;;;
1361,875;0,0044;;;;;;
1362,5;0,0024;;;;;;
1363,125;0,0015;;;;;;
1363,75;0,001;;;;;;
1364,375;0,0004;;;;;;
1365;0,0009;;;;;;
1365,625;0,0015;;;;;;
1366,25;0,0026;;;;;;
1366,875;0,0004;;;;;;
1367,5;0,0011;;;;;;
1368,125;0,0016;;;;;;
1368,75;0,0004;;;;;;
1369,375;0,003;;;;;;
1370;0,0042;;;;;;
1370,625;0,0002;;;;;;
1371,25;0,0026;;;;;;
1371,875;0,0014;;;;;;
1372,5;0,0021;;;;;;
1373,125;0,0017;;;;;;
1373,75;0,0026;;;;;;
1374,375;0,0014;;;;;;
1375;0,0009;;;;;;
1375,625;0,001;;;;;;
1376,25;0,0008;;;;;;
1376,875;0,0013;;;;;;
1377,5;0,0014;;;;;;
1378,125;0,0034;;;;;;
1378,75;0,0022;;;;;;
1379,375;0,0016;;;;;;
1380;0,0016;;;;;;
1380,625;0,0029;;;;;;
1381,25;0,0025;;;;;;
1381,875;0,0025;;;;;;
1382,5;0,0017;;;;;;
1383,125;0,0013;;;;;;
1383,75;0,0015;;;;;;
1384,375;0,0018;;;;;;
1385;0,0026;;;;;;
1385,625;0,0037;;;;;;
1386,25;0,0031;;;;;;
1386,875;0,001;;;;;;
1387,5;0,0017;;;;;;
1388,125;0,0017;;;;;;
1388,75;0,0026;;;;;;
1389,375;0,0029;;;;;;
1390;0,0024;;;;;;
1390,625;0,0044;;;;;;
1391,25;0,0054;;;;;;
1391,875;0,0038;;;;;;
1392,5;0,0023;;;;;;
1393,125;0,001;;;;;;
1393,75;0,0017;;;;;;
1394,375;0,0013;;;;;;
1395;0,0011;;;;;;
1395,625;0,0007;;;;;;
1396,25;0,0015;;;;;;
1396,875;0,003;;;;;;
1397,5;0,0017;;;;;;
1398,125;0,0005;;;;;;
1398,75;0,0025;;;;;;
1399,375;0,0034;;;;;;
1400;0,001;;;;;;
1400,625;0,0038;;;;;;
1401,25;0,004;;;;;;
1401,875;0,0019;;;;;;
1402,5;0,001;;;;;;
1403,125;0,0015;;;;;;
1403,75;0,002;;;;;;
1404,375;0,0002;;;;;;
1405;0,0027;;;;;;
1405,625;0,0037;;;;;;
1406,25;0,0019;;;;;;
1406,875;0,0005;;;;;;
1407,5;0,0012;;;;;;
1408,125;0,0011;;;;;;
1408,75;0,0005;;;;;;
1409,375;0,0004;;;;;;
1410;0,0007;;;;;;
1410,625;0,0012;;;;;;
1411,25;0,0014;;;;;;
1411,875;0,001;;;;;;
1412,5;0,0008;;;;;;
1413,125;0,0009;;;;;;
1413,75;0,0013;;;;;;
1414,375;0,0012;;;;;;
1415;0,0019;;;;;;
1415,625;0,0029;;;;;;
1416,25;0,0011;;;;;;
1416,875;0,0002;;;;;;
1417,5;0,0008;;;;;;
1418,125;0,0016;;;;;;
1418,75;0,002;;;;;;
1419,375;0,0004;;;;;;
1420;0,0008;;;;;;
1420,625;0,0023;;;;;;
1421,25;0,0028;;;;;;
1421,875;0,001;;;;;;
1422,5;0,0012;;;;;;
1423,125;0,0016;;;;;;
1423,75;0,0023;;;;;;
1424,375;0,001;;;;;;
1425;0,0009;;;;;;
1425,625;0,0009;;;;;;
1426,25;0,0011;;;;;;
1426,875;0,0007;;;;;;
1427,5;0,0011;;;;;;
1428,125;0,0015;;;;;;
1428,75;0,0016;;;;;;
1429,375;0,0013;;;;;;
1430;0,0016;;;;;;
1430,625;0,0022;;;;;;
1431,25;0,0014;;;;;;
1431,875;0,0018;;;;;;
1432,5;0,0025;;;;;;
1433,125;0,002;;;;;;
1433,75;0,0008;;;;;;
1434,375;0,0017;;;;;;
1435;0,0019;;;;;;
1435,625;0,0014;;;;;;
1436,25;0,0016;;;;;;
1436,875;0,0023;;;;;;
1437,5;0,0023;;;;;;
1438,125;0,0014;;;;;;
1438,75;0,0017;;;;;;
1439,375;0,0022;;;;;;
1440;0,002;;;;;;
1440,625;0,0016;;;;;;
1441,25;0,0022;;;;;;
1441,875;0,001;;;;;;
1442,5;0,0015;;;;;;
1443,125;0,0015;;;;;;
1443,75;0,0004;;;;;;
1444,375;0,0011;;;;;;
1445;0,0014;;;;;;
1445,625;0,0011;;;;;;
1446,25;0,0026;;;;;;
1446,875;0,0008;;;;;;
1447,5;0,001;;;;;;
1448,125;0,0004;;;;;;
1448,75;0,0014;;;;;;
1449,375;0,001;;;;;;
1450;0,0006;;;;;;
1450,625;0,0007;;;;;;
1451,25;0,0012;;;;;;
1451,875;0,0011;;;;;;
1452,5;0,001;;;;;;
1453,125;0,0016;;;;;;
1453,75;0,0014;;;;;;
1454,375;0,0008;;;;;;
1455;0,0019;;;;;;
1455,625;0,0025;;;;;;
1456,25;0,0038;;;;;;
1456,875;0,0027;;;;;;
1457,5;0,0008;;;;;;
1458,125;0,0013;;;;;;
1458,75;0,0028;;;;;;
1459,375;0,0028;;;;;;
1460;0,0021;;;;;;
1460,625;0,0015;;;;;;
1461,25;0,0005;;;;;;
1461,875;0,0019;;;;;;
1462,5;0,0025;;;;;;
1463,125;0,0013;;;;;;
1463,75;0,0005;;;;;;
1464,375;0,0016;;;;;;
1465;0,0023;;;;;;
1465,625;0,0027;;;;;;
1466,25;0,004;;;;;;
1466,875;0,0025;;;;;;
1467,5;0,0013;;;;;;
1468,125;0,0024;;;;;;
1468,75;0,0017;;;;;;
1469,375;0,0012;;;;;;
1470;0,0004;;;;;;
1470,625;0,0013;;;;;;
1471,25;0,0018;;;;;;
1471,875;0,0015;;;;;;
1472,5;0,0009;;;;;;
1473,125;0,0014;;;;;;
1473,75;0,0026;;;;;;
1474,375;0,0027;;;;;;
1475;0,0015;;;;;;
1475,625;0,0014;;;;;;
1476,25;0,0017;;;;;;
1476,875;0,0004;;;;;;
1477,5;0,0006;;;;;;
1478,125;0,0014;;;;;;
1478,75;0,0016;;;;;;
1479,375;0,0008;;;;;;
1480;0,0027;;;;;;
1480,625;0,0032;;;;;;
1481,25;0,0033;;;;;;
1481,875;0,0027;;;;;;
1482,5;0,0008;;;;;;
1483,125;0,0011;;;;;;
1483,75;0,0017;;;;;;
1484,375;0,0016;;;;;;
1485;0,0008;;;;;;
1485,625;0,0017;;;;;;
1486,25;0,0017;;;;;;
1486,875;0,0008;;;;;;
1487,5;0,0026;;;;;;
1488,125;0,0014;;;;;;
1488,75;0,0022;;;;;;
1489,375;0,0007;;;;;;
1490;0,0028;;;;;;
1490,625;0,0019;;;;;;
1491,25;0,001;;;;;;
1491,875;0,0019;;;;;;
1492,5;0,0017;;;;;;
1493,125;0,0017;;;;;;
1493,75;0,0005;;;;;;
1494,375;0,0011;;;;;;
1495;0,0004;;;;;;
1495,625;0,0013;;;;;;
1496,25;0,0004;;;;;;
1496,875;0,0012;;;;;;
1497,5;0,001;;;;;;
1498,125;0,0006;;;;;;
1498,75;0,0006;;;;;;
1499,375;0,0013;;;;;;
1500;0,0018;;;;;;
1500,625;0,001;;;;;;
1501,25;0,0014;;;;;;
1501,875;0,0022;;;;;;
1502,5;0,0014;;;;;;
1503,125;0,0013;;;;;;
1503,75;0,0004;;;;;;
1504,375;0,0004;;;;;;
1505;0,001;;;;;;
1505,625;0,0004;;;;;;
1506,25;0,001;;;;;;
1506,875;0,0012;;;;;;
1507,5;0,0009;;;;;;
1508,125;0,001;;;;;;
1508,75;0,001;;;;;;
1509,375;0,0012;;;;;;
1510;0,0023;;;;;;
1510,625;0,001;;;;;;
1511,25;0,0025;;;;;;
1511,875;0,0016;;;;;;
1512,5;0,0012;;;;;;
1513,125;0,0021;;;;;;
1513,75;0,002;;;;;;
1514,375;0,0013;;;;;;
1515;0,0002;;;;;;
1515,625;0,0011;;;;;;
1516,25;0,0009;;;;;;
1516,875;0,0012;;;;;;
1517,5;0,0014;;;;;;
1518,125;0,0011;;;;;;
1518,75;0,0005;;;;;;
1519,375;0,0003;;;;;;
1520;0,0006;;;;;;
1520,625;0,0012;;;;;;
1521,25;0,0027;;;;;;
1521,875;0,002;;;;;;
1522,5;0,0011;;;;;;
1523,125;0,0013;;;;;;
1523,75;0,0018;;;;;;
1524,375;0,0021;;;;;;
1525;0,0011;;;;;;
1525,625;0,0009;;;;;;
1526,25;0,0003;;;;;;
1526,875;0,0003;;;;;;
1527,5;0,001;;;;;;
1528,125;0,0015;;;;;;
1528,75;0,001;;;;;;
1529,375;0,0013;;;;;;
1530;0,0019;;;;;;
1530,625;0,0019;;;;;;
1531,25;0,0015;;;;;;
1531,875;0,0017;;;;;;
1532,5;0,0004;;;;;;
1533,125;0,0013;;;;;;
1533,75;0,0006;;;;;;
1534,375;0,0009;;;;;;
1535;0,0007;;;;;;
1535,625;0,0009;;;;;;
1536,25;0,0008;;;;;;
1536,875;0,0013;;;;;;
1537,5;0,0015;;;;;;
1538,125;0,0018;;;;;;
1538,75;0,0015;;;;;;
1539,375;0,0012;;;;;;
1540;0,0011;;;;;;
1540,625;0,0011;;;;;;
1541,25;0,0017;;;;;;
1541,875;0,001;;;;;;
1542,5;0,0005;;;;;;
1543,125;0,0014;;;;;;
1543,75;0,0008;;;;;;
1544,375;0,0004;;;;;;
1545;0,0006;;;;;;
1545,625;0,0004;;;;;;
1546,25;0,0015;;;;;;
1546,875;0,0016;;;;;;
1547,5;0,0008;;;;;;
1548,125;0,0012;;;;;;
1548,75;0,001;;;;;;
1549,375;0,0007;;;;;;
1550;0,0012;;;;;;
1550,625;0,0013;;;;;;
1551,25;0,0006;;;;;;
1551,875;0,0004;;;;;;
1552,5;0,0012;;;;;;
1553,125;0,0014;;;;;;
1553,75;0,0015;;;;;;
1554,375;0,0021;;;;;;
1555;0,001;;;;;;
1555,625;0,001;;;;;;
1556,25;0,0016;;;;;;
1556,875;0,0024;;;;;;
1557,5;0,0028;;;;;;
1558,125;0,0019;;;;;;
1558,75;0,0011;;;;;;
1559,375;0,0008;;;;;;
1560;0,0012;;;;;;
1560,625;0,001;;;;;;
1561,25;0,0009;;;;;;
1561,875;0,0008;;;;;;
1562,5;0,0011;;;;;;
1563,125;0,0015;;;;;;
1563,75;0,0016;;;;;;
1564,375;0,0015;;;;;;
1565;0,0009;;;;;;
1565,625;0,0004;;;;;;
1566,25;0,0004;;;;;;
1566,875;0,0003;;;;;;
1567,5;0,0006;;;;;;
1568,125;0,0009;;;;;;
1568,75;0,002;;;;;;
1569,375;0,0019;;;;;;
1570;0,001;;;;;;
1570,625;0,0006;;;;;;
1571,25;0,0018;;;;;;
1571,875;0,0005;;;;;;
1572,5;0,0006;;;;;;
1573,125;0,0009;;;;;;
1573,75;0,0007;;;;;;
1574,375;0,0004;;;;;;
1575;0,0011;;;;;;
1575,625;0,0007;;;;;;
1576,25;0,0012;;;;;;
1576,875;0,0015;;;;;;
1577,5;0,0002;;;;;;
1578,125;0,0007;;;;;;
1578,75;0,0016;;;;;;
1579,375;0,0012;;;;;;
1580;0,0013;;;;;;
1580,625;0,0018;;;;;;
1581,25;0,0017;;;;;;
1581,875;0,0015;;;;;;
1582,5;0,0016;;;;;;
1583,125;0,001;;;;;;
1583,75;0,0003;;;;;;
1584,375;0,0007;;;;;;
1585;0,0007;;;;;;
1585,625;0,0015;;;;;;
1586,25;0,0026;;;;;;
1586,875;0,0022;;;;;;
1587,5;0,0015;;;;;;
1588,125;0,0024;;;;;;
1588,75;0,002;;;;;;
1589,375;0,0006;;;;;;
1590;0,0012;;;;;;
1590,625;0,0006;;;;;;
1591,25;0,0009;;;;;;
1591,875;0,0016;;;;;;
1592,5;0,0013;;;;;;
1593,125;0,0011;;;;;;
1593,75;0,0012;;;;;;
1594,375;0,0008;;;;;;
1595;0,0016;;;;;;
1595,625;0,0003;;;;;;
1596,25;0,0009;;;;;;
1596,875;0,0009;;;;;;
1597,5;0,0013;;;;;;
1598,125;0,0004;;;;;;
1598,75;0,0009;;;;;;
1599,375;0,0016;;;;;;
1600;0,0015;;;;;;
1600,625;0,0011;;;;;;
1601,25;0,0002;;;;;;
1601,875;0,0008;;;;;;
1602,5;0,0008;;;;;;
1603,125;0,0001;;;;;;
1603,75;0,0002;;;;;;
1604,375;0,0009;;;;;;
1605;0,0005;;;;;;
1605,625;0,001;;;;;;
1606,25;0,0008;;;;;;
1606,875;0,0006;;;;;;
1607,5;0,0004;;;;;;
1608,125;0,0008;;;;;;
1608,75;0,0013;;;;;;
1609,375;0,0011;;;;;;
1610;0,0009;;;;;;
1610,625;0,0009;;;;;;
1611,25;0,0001;;;;;;
1611,875;0,0011;;;;;;
1612,5;0,0016;;;;;;
1613,125;0,0017;;;;;;
1613,75;0,001;;;;;;
1614,375;0,0012;;;;;;
1615;0,002;;;;;;
1615,625;0,0012;;;;;;
1616,25;0,0015;;;;;;
1616,875;0,0017;;;;;;
1617,5;0,0012;;;;;;
1618,125;0,0017;;;;;;
1618,75;0,0011;;;;;;
1619,375;0,0006;;;;;;
1620;0,0015;;;;;;
1620,625;0,0013;;;;;;
1621,25;0,001;;;;;;
1621,875;0,0013;;;;;;
1622,5;0,0008;;;;;;
1623,125;0,0007;;;;;;
1623,75;0,0015;;;;;;
1624,375;0,0012;;;;;;
1625;0,0011;;;;;;
1625,625;0,0015;;;;;;
1626,25;0,0011;;;;;;
1626,875;0,0012;;;;;;
1627,5;0,0022;;;;;;
1628,125;0,0016;;;;;;
1628,75;0,0009;;;;;;
1629,375;0,0012;;;;;;
1630;0,0026;;;;;;
1630,625;0,0013;;;;;;
1631,25;0,0009;;;;;;
1631,875;0,001;;;;;;
1632,5;0,0024;;;;;;
1633,125;0,0039;;;;;;
1633,75;0,0023;;;;;;
1634,375;0,0013;;;;;;
1635;0,002;;;;;;
1635,625;0,003;;;;;;
1636,25;0,002;;;;;;
1636,875;0,0009;;;;;;
1637,5;0,0016;;;;;;
1638,125;0,0016;;;;;;
1638,75;0,0022;;;;;;
1639,375;0,0009;;;;;;
1640;0,0007;;;;;;
1640,625;0,002;;;;;;
1641,25;0,0026;;;;;;
1641,875;0,0023;;;;;;
1642,5;0,0022;;;;;;
1643,125;0,0015;;;;;;
1643,75;0,0008;;;;;;
1644,375;0,0005;;;;;;
1645;0,0009;;;;;;
1645,625;0,0007;;;;;;
1646,25;0,0023;;;;;;
1646,875;0,0035;;;;;;
1647,5;0,0029;;;;;;
1648,125;0,0018;;;;;;
1648,75;0,0007;;;;;;
1649,375;0,0014;;;;;;
1650;0,0038;;;;;;
1650,625;0,0036;;;;;;
1651,25;0,001;;;;;;
1651,875;0,0014;;;;;;
1652,5;0,0003;;;;;;
1653,125;0,0014;;;;;;
1653,75;0,0018;;;;;;
1654,375;0,0017;;;;;;
1655;0,0009;;;;;;
1655,625;0,0004;;;;;;
1656,25;0,0009;;;;;;
1656,875;0,0012;;;;;;
1657,5;0,0012;;;;;;
1658,125;0,0018;;;;;;
1658,75;0,0034;;;;;;
1659,375;0,0022;;;;;;
1660;0,002;;;;;;
1660,625;0,0015;;;;;;
1661,25;0,0005;;;;;;
1661,875;0,0009;;;;;;
1662,5;0,0003;;;;;;
1663,125;0,0017;;;;;;
1663,75;0,0022;;;;;;
1664,375;0,0004;;;;;;
1665;0,0027;;;;;;
1665,625;0,0023;;;;;;
1666,25;0,0001;;;;;;
1666,875;0,0008;;;;;;
1667,5;0,0024;;;;;;
1668,125;0,0024;;;;;;
1668,75;0,0011;;;;;;
1669,375;0,0019;;;;;;
1670;0,0024;;;;;;
1670,625;0,0019;;;;;;
1671,25;0,0007;;;;;;
1671,875;0,0025;;;;;;
1672,5;0,0034;;;;;;
1673,125;0,0033;;;;;;
1673,75;0,0025;;;;;;
1674,375;0,003;;;;;;
1675;0,0029;;;;;;
1675,625;0,0011;;;;;;
1676,25;0,0004;;;;;;
1676,875;0,0003;;;;;;
1677,5;0,0008;;;;;;
1678,125;0,0017;;;;;;
1678,75;0,0018;;;;;;
1679,375;0,0015;;;;;;
1680;0,0016;;;;;;
1680,625;0,0009;;;;;;
1681,25;0,0019;;;;;;
1681,875;0,0018;;;;;;
1682,5;0,0022;;;;;;
1683,125;0,0021;;;;;;
1683,75;0,0013;;;;;;
1684,375;0,0023;;;;;;
1685;0,0033;;;;;;
1685,625;0,0032;;;;;;
1686,25;0,0016;;;;;;
1686,875;0,0005;;;;;;
1687,5;0,0011;;;;;;
1688,125;0,0014;;;;;;
1688,75;0,0027;;;;;;
1689,375;0,0032;;;;;;
1690;0,0021;;;;;;
1690,625;0,0004;;;;;;
1691,25;0,0016;;;;;;
1691,875;0,0021;;;;;;
1692,5;0,0017;;;;;;
1693,125;0,0018;;;;;;
1693,75;0,0035;;;;;;
1694,375;0,0034;;;;;;
1695;0,0016;;;;;;
1695,625;0,0021;;;;;;
1696,25;0,0018;;;;;;
1696,875;0,0017;;;;;;
1697,5;0,0016;;;;;;
1698,125;0,002;;;;;;
1698,75;0,0019;;;;;;
1699,375;0,0019;;;;;;
1700;0,0033;;;;;;
1700,625;0,0022;;;;;;
1701,25;0,0028;;;;;;
1701,875;0,0023;;;;;;
1702,5;0,0015;;;;;;
1703,125;0,0019;;;;;;
1703,75;0,0024;;;;;;
1704,375;0,0028;;;;;;
1705;0,0024;;;;;;
1705,625;0,0029;;;;;;
1706,25;0,0033;;;;;;
1706,875;0,0019;;;;;;
1707,5;0,0014;;;;;;
1708,125;0,0014;;;;;;
1708,75;0,0013;;;;;;
1709,375;0,0021;;;;;;
1710;0,0019;;;;;;
1710,625;0,0014;;;;;;
1711,25;0,0019;;;;;;
1711,875;0,0014;;;;;;
1712,5;0,0019;;;;;;
1713,125;0,0019;;;;;;
1713,75;0,0004;;;;;;
1714,375;0,0001;;;;;;
1715;0,0009;;;;;;
1715,625;0,0006;;;;;;
1716,25;0,0014;;;;;;
1716,875;0,0008;;;;;;
1717,5;0,0019;;;;;;
1718,125;0,0031;;;;;;
1718,75;0,0033;;;;;;
1719,375;0,0031;;;;;;
1720;0,002;;;;;;
1720,625;0,0021;;;;;;
1721,25;0,0018;;;;;;
1721,875;0,0007;;;;;;
1722,5;0,0009;;;;;;
1723,125;0,0007;;;;;;
1723,75;0,0012;;;;;;
1724,375;0,0004;;;;;;
1725;0,0003;;;;;;
1725,625;0,0012;;;;;;
1726,25;0,0014;;;;;;
1726,875;0,0007;;;;;;
1727,5;0,0001;;;;;;
1728,125;0,001;;;;;;
1728,75;0,0007;;;;;;
1729,375;0,0003;;;;;;
1730;0,0007;;;;;;
1730,625;0,0001;;;;;;
1731,25;0,0007;;;;;;
1731,875;0,0015;;;;;;
1732,5;0,0026;;;;;;
1733,125;0,002;;;;;;
1733,75;0,0019;;;;;;
1734,375;0,0021;;;;;;
1735;0,0014;;;;;;
1735,625;0,0001;;;;;;
