X;Y;X;Y;X;Y;X;Y
1252,5;0,01;;;;;;
1253,125;0,012;;;;;;
1253,75;0,011;;;;;;
1254,375;0,007;;;;;;
1255;0,007;;;;;;
1255,625;0,015;;;;;;
1256,25;0,01;;;;;;
1256,875;0,002;;;;;;
1257,5;0,003;;;;;;
1258,125;0,005;;;;;;
1258,75;0,012;;;;;;
1259,375;0,013;;;;;;
1260;0,014;;;;;;
1260,625;0,023;;;;;;
1261,25;0,022;;;;;;
1261,875;0,009;;;;;;
1262,5;0,003;;;;;;
1263,125;0,007;;;;;;
1263,75;0,007;;;;;;
1264,375;0,007;;;;;;
1265;0,01;;;;;;
1265,625;0,006;;;;;;
1266,25;0,007;;;;;;
1266,875;0,008;;;;;;
1267,5;0,016;;;;;;
1268,125;0,016;;;;;;
1268,75;0,007;;;;;;
1269,375;0,01;;;;;;
1270;0,007;;;;;;
1270,625;0,007;;;;;;
1271,25;0,008;;;;;;
1271,875;0,027;;;;;;
1272,5;0,032;;;;;;
1273,125;0,017;;;;;;
1273,75;0,008;;;;;;
1274,375;0,006;;;;;;
1275;0,005;;;;;;
1275,625;0,004;;;;;;
1276,25;0,006;;;;;;
1276,875;0,01;;;;;;
1277,5;0,018;;;;;;
1278,125;0,017;;;;;;
1278,75;0,01;;;;;;
1279,375;0,011;;;;;;
1280;0,012;;;;;;
1280,625;0,013;;;;;;
1281,25;0,006;;;;;;
1281,875;0,009;;;;;;
1282,5;0,023;;;;;;
1283,125;0,028;;;;;;
1283,75;0,014;;;;;;
1284,375;0,01;;;;;;
1285;0,01;;;;;;
1285,625;0,008;;;;;;
1286,25;0,009;;;;;;
1286,875;0,011;;;;;;
1287,5;0,003;;;;;;
1288,125;0,013;;;;;;
1288,75;0,017;;;;;;
1289,375;0,01;;;;;;
1290;0,008;;;;;;
1290,625;0,011;;;;;;
1291,25;0,006;;;;;;
1291,875;0,003;;;;;;
1292,5;0,006;;;;;;
1293,125;0,003;;;;;;
1293,75;0,014;;;;;;
1294,375;0,015;;;;;;
1295;0,015;;;;;;
1295,625;0,02;;;;;;
1296,25;0,015;;;;;;
1296,875;0,004;;;;;;
1297,5;0,006;;;;;;
1298,125;0,004;;;;;;
1298,75;0,004;;;;;;
1299,375;0,012;;;;;;
1300;0,011;;;;;;
1300,625;0,005;;;;;;
1301,25;0,003;;;;;;
1301,875;0,007;;;;;;
1302,5;0,006;;;;;;
1303,125;0,01;;;;;;
1303,75;0,018;;;;;;
1304,375;0,03;;;;;;
1305;0,022;;;;;;
1305,625;0,006;;;;;;
1306,25;0,013;;;;;;
1306,875;0,011;;;;;;
1307,5;0,005;;;;;;
1308,125;0,002;;;;;;
1308,75;0,006;;;;;;
1309,375;0,018;;;;;;
1310;0,019;;;;;;
1310,625;0,004;;;;;;
1311,25;0,004;;;;;;
1311,875;0,002;;;;;;
1312,5;0,006;;;;;;
1313,125;0,008;;;;;;
1313,75;0,01;;;;;;
1314,375;0,014;;;;;;
1315;0,028;;;;;;
1315,625;0,03;;;;;;
1316,25;0,004;;;;;;
1316,875;0,012;;;;;;
1317,5;0,009;;;;;;
1318,125;0,008;;;;;;
1318,75;0,009;;;;;;
1319,375;0,011;;;;;;
1320;0,009;;;;;;
1320,625;0,008;;;;;;
1321,25;0,011;;;;;;
1321,875;0,008;;;;;;
1322,5;0,009;;;;;;
1323,125;0,019;;;;;;
1323,75;0,012;;;;;;
1324,375;0,006;;;;;;
1325;0,008;;;;;;
1325,625;0,01;;;;;;
1326,25;0,009;;;;;;
1326,875;0,009;;;;;;
1327,5;0,011;;;;;;
1328,125;0,008;;;;;;
1328,75;0,007;;;;;;
1329,375;0,011;;;;;;
1330;0,007;;;;;;
1330,625;0,006;;;;;;
1331,25;0,012;;;;;;
1331,875;0,01;;;;;;
1332,5;0,006;;;;;;
1333,125;0,006;;;;;;
1333,75;0,003;;;;;;
1334,375;0,004;;;;;;
1335;0,019;;;;;;
1335,625;0,038;;;;;;
1336,25;0,025;;;;;;
1336,875;0,026;;;;;;
1337,5;0,029;;;;;;
1338,125;0,023;;;;;;
1338,75;0,012;;;;;;
1339,375;0,005;;;;;;
1340;0,008;;;;;;
1340,625;0,008;;;;;;
1341,25;0,013;;;;;;
1341,875;0,009;;;;;;
1342,5;0,005;;;;;;
1343,125;0,006;;;;;;
1343,75;0,009;;;;;;
1344,375;0,011;;;;;;
1345;0,016;;;;;;
1345,625;0,014;;;;;;
1346,25;0,007;;;;;;
1346,875;0,008;;;;;;
1347,5;0,024;;;;;;
1348,125;0,015;;;;;;
1348,75;0,01;;;;;;
1349,375;0,018;;;;;;
1350;0,019;;;;;;
1350,625;0,02;;;;;;
1351,25;0,013;;;;;;
1351,875;0,005;;;;;;
1352,5;0,024;;;;;;
1353,125;0,031;;;;;;
1353,75;0,013;;;;;;
1354,375;0,002;;;;;;
1355;0,003;;;;;;
1355,625;0,003;;;;;;
1356,25;0,002;;;;;;
1356,875;0,009;;;;;;
1357,5;0,014;;;;;;
1358,125;0,019;;;;;;
1358,75;0,017;;;;;;
1359,375;0,006;;;;;;
1360;0,006;;;;;;
1360,625;0,007;;;;;;
1361,25;0,007;;;;;;
1361,875;0,017;;;;;;
1362,5;0,02;;;;;;
1363,125;0,019;;;;;;
1363,75;0,016;;;;;;
1364,375;0,01;;;;;;
1365;0,002;;;;;;
1365,625;0,01;;;;;;
1366,25;0,01;;;;;;
1366,875;0,005;;;;;;
1367,5;0,008;;;;;;
1368,125;0,016;;;;;;
1368,75;0,009;;;;;;
1369,375;0,01;;;;;;
1370;0,008;;;;;;
1370,625;0,013;;;;;;
1371,25;0,015;;;;;;
1371,875;0,012;;;;;;
1372,5;0,008;;;;;;
1373,125;0,012;;;;;;
1373,75;0,018;;;;;;
1374,375;0,057;;;;;;
1375;0,03;;;;;;
1375,625;0,01;;;;;;
1376,25;0,009;;;;;;
1376,875;0,015;;;;;;
1377,5;0,013;;;;;;
1378,125;0,002;;;;;;
1378,75;0,008;;;;;;
1379,375;0,008;;;;;;
1380;0,002;;;;;;
1380,625;0,003;;;;;;
1381,25;0,011;;;;;;
1381,875;0,01;;;;;;
1382,5;0,002;;;;;;
1383,125;0,007;;;;;;
1383,75;0,009;;;;;;
1384,375;0,004;;;;;;
1385;0,039;;;;;;
1385,625;0,052;;;;;;
1386,25;0,02;;;;;;
1386,875;0,016;;;;;;
1387,5;0,024;;;;;;
1388,125;0,019;;;;;;
1388,75;0,013;;;;;;
1389,375;0,012;;;;;;
1390;0,012;;;;;;
1390,625;0,019;;;;;;
1391,25;0,016;;;;;;
1391,875;0,005;;;;;;
1392,5;0,02;;;;;;
1393,125;0,022;;;;;;
1393,75;0,018;;;;;;
1394,375;0,017;;;;;;
1395;0,019;;;;;;
1395,625;0,015;;;;;;
1396,25;0,032;;;;;;
1396,875;0,013;;;;;;
1397,5;0,004;;;;;;
1398,125;0,004;;;;;;
1398,75;0,008;;;;;;
1399,375;0,001;;;;;;
1400;0,004;;;;;;
1400,625;0,009;;;;;;
1401,25;0,012;;;;;;
1401,875;0,005;;;;;;
1402,5;0,005;;;;;;
1403,125;0,005;;;;;;
1403,75;0,007;;;;;;
1404,375;0,01;;;;;;
1405;0,005;;;;;;
1405,625;0,004;;;;;;
1406,25;0,004;;;;;;
1406,875;0,003;;;;;;
1407,5;0,002;;;;;;
1408,125;0,012;;;;;;
1408,75;0,016;;;;;;
1409,375;0,008;;;;;;
1410;0,007;;;;;;
1410,625;0,011;;;;;;
1411,25;0,009;;;;;;
1411,875;0,006;;;;;;
1412,5;0,008;;;;;;
1413,125;0,01;;;;;;
1413,75;0,008;;;;;;
1414,375;0,004;;;;;;
1415;0,01;;;;;;
1415,625;0,007;;;;;;
1416,25;0,006;;;;;;
1416,875;0,006;;;;;;
1417,5;0,009;;;;;;
1418,125;0,012;;;;;;
1418,75;0,007;;;;;;
1419,375;0,002;;;;;;
1420;0,007;;;;;;
1420,625;0,012;;;;;;
1421,25;0,009;;;;;;
1421,875;0,004;;;;;;
1422,5;0,01;;;;;;
1423,125;0,007;;;;;;
1423,75;0,003;;;;;;
1424,375;0,002;;;;;;
1425;0,005;;;;;;
1425,625;0,009;;;;;;
1426,25;0,007;;;;;;
1426,875;0,005;;;;;;
1427,5;0,01;;;;;;
1428,125;0,01;;;;;;
1428,75;0,006;;;;;;
1429,375;0,004;;;;;;
1430;0,005;;;;;;
1430,625;0,004;;;;;;
1431,25;0,005;;;;;;
1431,875;0,005;;;;;;
1432,5;0,006;;;;;;
1433,125;0,011;;;;;;
1433,75;0,009;;;;;;
1434,375;0,003;;;;;;
1435;0,004;;;;;;
1435,625;0,001;;;;;;
1436,25;0,003;;;;;;
1436,875;0,004;;;;;;
1437,5;0,004;;;;;;
1438,125;0,008;;;;;;
1438,75;0,012;;;;;;
1439,375;0,011;;;;;;
1440;0,006;;;;;;
1440,625;0,013;;;;;;
1441,25;0,012;;;;;;
1441,875;0,008;;;;;;
1442,5;0,009;;;;;;
1443,125;0,008;;;;;;
1443,75;0,012;;;;;;
1444,375;0,008;;;;;;
1445;0,005;;;;;;
1445,625;0,008;;;;;;
1446,25;0,008;;;;;;
1446,875;0,006;;;;;;
1447,5;0,003;;;;;;
1448,125;0;;;;;;
1448,75;0,005;;;;;;
1449,375;0,006;;;;;;
1450;0,007;;;;;;
1450,625;0,008;;;;;;
1451,25;0,007;;;;;;
1451,875;0,009;;;;;;
1452,5;0,015;;;;;;
1453,125;0,015;;;;;;
1453,75;0,009;;;;;;
1454,375;0,011;;;;;;
1455;0,014;;;;;;
1455,625;0,007;;;;;;
1456,25;0,011;;;;;;
1456,875;0,006;;;;;;
1457,5;0,004;;;;;;
1458,125;0,007;;;;;;
1458,75;0,006;;;;;;
1459,375;0,004;;;;;;
1460;0,005;;;;;;
1460,625;0,014;;;;;;
1461,25;0,005;;;;;;
1461,875;0,007;;;;;;
1462,5;0,006;;;;;;
1463,125;0,008;;;;;;
1463,75;0,01;;;;;;
1464,375;0,011;;;;;;
1465;0,007;;;;;;
1465,625;0,037;;;;;;
1466,25;0,063;;;;;;
1466,875;0,024;;;;;;
1467,5;0,004;;;;;;
1468,125;0,005;;;;;;
1468,75;0,004;;;;;;
1469,375;0,004;;;;;;
1470;0,01;;;;;;
1470,625;0,013;;;;;;
1471,25;0,01;;;;;;
1471,875;0,012;;;;;;
1472,5;0,007;;;;;;
1473,125;0,003;;;;;;
1473,75;0,004;;;;;;
1474,375;0,01;;;;;;
1475;0,008;;;;;;
1475,625;0,008;;;;;;
1476,25;0,02;;;;;;
1476,875;0,053;;;;;;
1477,5;0,037;;;;;;
1478,125;0,007;;;;;;
1478,75;0,005;;;;;;
1479,375;0,012;;;;;;
1480;0,014;;;;;;
1480,625;0,009;;;;;;
1481,25;0,003;;;;;;
1481,875;0,008;;;;;;
1482,5;0,003;;;;;;
1483,125;0,011;;;;;;
1483,75;0,003;;;;;;
1484,375;0,018;;;;;;
1485;0,018;;;;;;
1485,625;0,014;;;;;;
1486,25;0,01;;;;;;
1486,875;0,003;;;;;;
1487,5;0,016;;;;;;
1488,125;0,017;;;;;;
1488,75;0,011;;;;;;
1489,375;0,008;;;;;;
1490;0,01;;;;;;
1490,625;0,006;;;;;;
1491,25;0,003;;;;;;
1491,875;0,008;;;;;;
1492,5;0,01;;;;;;
1493,125;0,019;;;;;;
1493,75;0,012;;;;;;
1494,375;0,005;;;;;;
1495;0,003;;;;;;
1495,625;0,006;;;;;;
1496,25;0,003;;;;;;
1496,875;0,004;;;;;;
1497,5;0,011;;;;;;
1498,125;0,019;;;;;;
1498,75;0,019;;;;;;
1499,375;0,008;;;;;;
1500;0,006;;;;;;
1500,625;0,006;;;;;;
1501,25;0,008;;;;;;
1501,875;0,002;;;;;;
1502,5;0,013;;;;;;
1503,125;0,01;;;;;;
1503,75;0,007;;;;;;
1504,375;0,007;;;;;;
1505;0,004;;;;;;
1505,625;0,005;;;;;;
1506,25;0,01;;;;;;
1506,875;0,017;;;;;;
1507,5;0,017;;;;;;
1508,125;0,018;;;;;;
1508,75;0,016;;;;;;
1509,375;0,016;;;;;;
1510;0,007;;;;;;
1510,625;0,009;;;;;;
1511,25;0,003;;;;;;
1511,875;0,002;;;;;;
1512,5;0,003;;;;;;
1513,125;0,004;;;;;;
1513,75;0,01;;;;;;
1514,375;0,006;;;;;;
1515;0,007;;;;;;
1515,625;0,006;;;;;;
1516,25;0,004;;;;;;
1516,875;0,007;;;;;;
1517,5;0,007;;;;;;
1518,125;0;;;;;;
1518,75;0,001;;;;;;
1519,375;0,001;;;;;;
1520;0,006;;;;;;
1520,625;0,006;;;;;;
1521,25;0,007;;;;;;
1521,875;0,01;;;;;;
1522,5;0,006;;;;;;
1523,125;0,001;;;;;;
1523,75;0,005;;;;;;
1524,375;0,008;;;;;;
1525;0,001;;;;;;
1525,625;0,003;;;;;;
1526,25;0,004;;;;;;
1526,875;0,005;;;;;;
1527,5;0,003;;;;;;
1528,125;0,001;;;;;;
1528,75;0,003;;;;;;
1529,375;0,002;;;;;;
1530;0,003;;;;;;
1530,625;0,007;;;;;;
1531,25;0,005;;;;;;
1531,875;0,006;;;;;;
1532,5;0,007;;;;;;
1533,125;0,005;;;;;;
1533,75;0,006;;;;;;
1534,375;0,007;;;;;;
1535;0,007;;;;;;
1535,625;0,006;;;;;;
1536,25;0,009;;;;;;
1536,875;0,004;;;;;;
1537,5;0,003;;;;;;
1538,125;0,006;;;;;;
1538,75;0,007;;;;;;
1539,375;0,005;;;;;;
1540;0,007;;;;;;
1540,625;0,004;;;;;;
1541,25;0,012;;;;;;
1541,875;0,012;;;;;;
1542,5;0,009;;;;;;
1543,125;0,009;;;;;;
1543,75;0,012;;;;;;
1544,375;0,011;;;;;;
1545;0,007;;;;;;
1545,625;0,003;;;;;;
1546,25;0,01;;;;;;
1546,875;0,009;;;;;;
1547,5;0,006;;;;;;
1548,125;0,004;;;;;;
1548,75;0,003;;;;;;
1549,375;0,007;;;;;;
1550;0,003;;;;;;
1550,625;0,003;;;;;;
1551,25;0,006;;;;;;
1551,875;0,006;;;;;;
1552,5;0,004;;;;;;
1553,125;0,005;;;;;;
1553,75;0,005;;;;;;
1554,375;0,004;;;;;;
1555;0,008;;;;;;
1555,625;0,008;;;;;;
1556,25;0,005;;;;;;
1556,875;0,007;;;;;;
1557,5;0,022;;;;;;
1558,125;0,02;;;;;;
1558,75;0,003;;;;;;
1559,375;0,004;;;;;;
1560;0,009;;;;;;
1560,625;0,005;;;;;;
1561,25;0,005;;;;;;
1561,875;0,011;;;;;;
1562,5;0,013;;;;;;
1563,125;0,008;;;;;;
1563,75;0,006;;;;;;
1564,375;0,006;;;;;;
1565;0,007;;;;;;
1565,625;0,006;;;;;;
1566,25;0,006;;;;;;
1566,875;0,006;;;;;;
1567,5;0,004;;;;;;
1568,125;0,005;;;;;;
1568,75;0,012;;;;;;
1569,375;0,006;;;;;;
1570;0,004;;;;;;
1570,625;0,002;;;;;;
1571,25;0,003;;;;;;
1571,875;0,004;;;;;;
1572,5;0,004;;;;;;
1573,125;0,004;;;;;;
1573,75;0,004;;;;;;
1574,375;0,003;;;;;;
1575;0,003;;;;;;
1575,625;0,001;;;;;;
1576,25;0,004;;;;;;
1576,875;0,004;;;;;;
1577,5;0,002;;;;;;
1578,125;0,002;;;;;;
1578,75;0,008;;;;;;
1579,375;0,015;;;;;;
1580;0,007;;;;;;
1580,625;0,003;;;;;;
1581,25;0,008;;;;;;
1581,875;0,006;;;;;;
1582,5;0,006;;;;;;
1583,125;0,009;;;;;;
1583,75;0,006;;;;;;
1584,375;0,011;;;;;;
1585;0,011;;;;;;
1585,625;0,003;;;;;;
1586,25;0,002;;;;;;
1586,875;0,005;;;;;;
1587,5;0,013;;;;;;
1588,125;0,009;;;;;;
1588,75;0,004;;;;;;
1589,375;0,011;;;;;;
1590;0,021;;;;;;
1590,625;0,016;;;;;;
1591,25;0,005;;;;;;
1591,875;0,003;;;;;;
1592,5;0,003;;;;;;
1593,125;0,005;;;;;;
1593,75;0,004;;;;;;
1594,375;0,004;;;;;;
1595;0,007;;;;;;
1595,625;0,01;;;;;;
1596,25;0,005;;;;;;
1596,875;0,002;;;;;;
1597,5;0,004;;;;;;
1598,125;0,003;;;;;;
1598,75;0,01;;;;;;
1599,375;0,013;;;;;;
1600;0,018;;;;;;
1600,625;0,021;;;;;;
1601,25;0,013;;;;;;
1601,875;0,008;;;;;;
1602,5;0,004;;;;;;
1603,125;0,005;;;;;;
1603,75;0,007;;;;;;
1604,375;0,01;;;;;;
1605;0,011;;;;;;
1605,625;0,004;;;;;;
1606,25;0,004;;;;;;
1606,875;0,002;;;;;;
1607,5;0,004;;;;;;
1608,125;0,007;;;;;;
1608,75;0,005;;;;;;
1609,375;0,005;;;;;;
1610;0,007;;;;;;
1610,625;0,003;;;;;;
1611,25;0,006;;;;;;
1611,875;0,005;;;;;;
1612,5;0,005;;;;;;
1613,125;0,014;;;;;;
1613,75;0,014;;;;;;
1614,375;0,005;;;;;;
1615;0,002;;;;;;
1615,625;0,005;;;;;;
1616,25;0,011;;;;;;
1616,875;0,013;;;;;;
1617,5;0,008;;;;;;
1618,125;0,006;;;;;;
1618,75;0,009;;;;;;
1619,375;0,004;;;;;;
1620;0,002;;;;;;
1620,625;0,006;;;;;;
1621,25;0,007;;;;;;
1621,875;0,009;;;;;;
1622,5;0,011;;;;;;
1623,125;0,009;;;;;;
1623,75;0,003;;;;;;
1624,375;0,006;;;;;;
1625;0,006;;;;;;
1625,625;0,008;;;;;;
1626,25;0,003;;;;;;
1626,875;0,006;;;;;;
1627,5;0,005;;;;;;
1628,125;0,002;;;;;;
1628,75;0,002;;;;;;
1629,375;0,007;;;;;;
1630;0,01;;;;;;
1630,625;0,006;;;;;;
1631,25;0,002;;;;;;
1631,875;0,005;;;;;;
1632,5;0,007;;;;;;
1633,125;0,005;;;;;;
1633,75;0,006;;;;;;
1634,375;0,005;;;;;;
1635;0,007;;;;;;
1635,625;0,005;;;;;;
1636,25;0,007;;;;;;
1636,875;0,005;;;;;;
1637,5;0,007;;;;;;
1638,125;0,012;;;;;;
1638,75;0,012;;;;;;
1639,375;0,004;;;;;;
1640;0,005;;;;;;
1640,625;0,006;;;;;;
1641,25;0,008;;;;;;
1641,875;0,009;;;;;;
1642,5;0,009;;;;;;
1643,125;0,005;;;;;;
1643,75;0,01;;;;;;
1644,375;0,012;;;;;;
1645;0,003;;;;;;
1645,625;0,008;;;;;;
1646,25;0,005;;;;;;
1646,875;0,004;;;;;;
1647,5;0,007;;;;;;
1648,125;0,01;;;;;;
1648,75;0,005;;;;;;
1649,375;0,009;;;;;;
1650;0,007;;;;;;
1650,625;0,01;;;;;;
1651,25;0,006;;;;;;
1651,875;0,007;;;;;;
1652,5;0,009;;;;;;
1653,125;0,005;;;;;;
1653,75;0,008;;;;;;
1654,375;0,01;;;;;;
1655;0,008;;;;;;
1655,625;0,01;;;;;;
1656,25;0,012;;;;;;
1656,875;0,009;;;;;;
1657,5;0,008;;;;;;
1658,125;0,004;;;;;;
1658,75;0,01;;;;;;
1659,375;0,008;;;;;;
1660;0,038;;;;;;
1660,625;0,037;;;;;;
1661,25;0,01;;;;;;
1661,875;0,006;;;;;;
1662,5;0,01;;;;;;
1663,125;0,008;;;;;;
1663,75;0,006;;;;;;
1664,375;0,01;;;;;;
1665;0,01;;;;;;
1665,625;0,01;;;;;;
1666,25;0,009;;;;;;
1666,875;0,006;;;;;;
1667,5;0,01;;;;;;
1668,125;0,013;;;;;;
1668,75;0,01;;;;;;
1669,375;0,01;;;;;;
1670;0,005;;;;;;
1670,625;0,016;;;;;;
1671,25;0,015;;;;;;
1671,875;0,002;;;;;;
1672,5;0,002;;;;;;
1673,125;0,003;;;;;;
1673,75;0,004;;;;;;
1674,375;0,01;;;;;;
1675;0,009;;;;;;
1675,625;0,004;;;;;;
1676,25;0,004;;;;;;
1676,875;0,006;;;;;;
1677,5;0,007;;;;;;
1678,125;0,005;;;;;;
1678,75;0,001;;;;;;
1679,375;0,006;;;;;;
1680;0,006;;;;;;
1680,625;0,004;;;;;;
1681,25;0,011;;;;;;
1681,875;0,012;;;;;;
1682,5;0,003;;;;;;
1683,125;0,003;;;;;;
1683,75;0,003;;;;;;
1684,375;0,006;;;;;;
1685;0,011;;;;;;
1685,625;0,01;;;;;;
1686,25;0,007;;;;;;
1686,875;0,004;;;;;;
1687,5;0,012;;;;;;
1688,125;0,009;;;;;;
1688,75;0,006;;;;;;
1689,375;0,001;;;;;;
1690;0,005;;;;;;
1690,625;0,005;;;;;;
1691,25;0,002;;;;;;
1691,875;0,007;;;;;;
1692,5;0,014;;;;;;
1693,125;0,012;;;;;;
1693,75;0,008;;;;;;
1694,375;0,007;;;;;;
1695;0,004;;;;;;
1695,625;0,011;;;;;;
1696,25;0,01;;;;;;
1696,875;0,006;;;;;;
1697,5;0,002;;;;;;
1698,125;0,004;;;;;;
1698,75;0,006;;;;;;
1699,375;0,007;;;;;;
1700;0,009;;;;;;
1700,625;0,007;;;;;;
1701,25;0,001;;;;;;
1701,875;0,016;;;;;;
1702,5;0,025;;;;;;
1703,125;0,017;;;;;;
1703,75;0,03;;;;;;
1704,375;0,016;;;;;;
1705;0,021;;;;;;
1705,625;0,013;;;;;;
1706,25;0,011;;;;;;
1706,875;0,008;;;;;;
1707,5;0,011;;;;;;
1708,125;0,009;;;;;;
1708,75;0,003;;;;;;
1709,375;0,003;;;;;;
1710;0,004;;;;;;
1710,625;0,003;;;;;;
1711,25;0,002;;;;;;
1711,875;0,007;;;;;;
1712,5;0,01;;;;;;
1713,125;0,012;;;;;;
1713,75;0,004;;;;;;
1714,375;0,013;;;;;;
1715;0,011;;;;;;
1715,625;0,012;;;;;;
1716,25;0,006;;;;;;
1716,875;0,007;;;;;;
1717,5;0,012;;;;;;
1718,125;0,006;;;;;;
1718,75;0,008;;;;;;
1719,375;0,008;;;;;;
1720;0,007;;;;;;
1720,625;0,004;;;;;;
1721,25;0,006;;;;;;
1721,875;0,005;;;;;;
1722,5;0,001;;;;;;
1723,125;0,008;;;;;;
1723,75;0,011;;;;;;
1724,375;0,011;;;;;;
1725;0,018;;;;;;
1725,625;0,012;;;;;;
1726,25;0,004;;;;;;
1726,875;0,008;;;;;;
1727,5;0,016;;;;;;
1728,125;0,014;;;;;;
1728,75;0,008;;;;;;
1729,375;0,003;;;;;;
1730;0,01;;;;;;
1730,625;0,012;;;;;;
1731,25;0,007;;;;;;
1731,875;0,007;;;;;;
1732,5;0,007;;;;;;
1733,125;0,007;;;;;;
1733,75;0,006;;;;;;
1734,375;0,004;;;;;;
1735;0,009;;;;;;
1735,625;0,014;;;;;;
1736,25;0,004;;;;;;
1736,875;0,012;;;;;;
1737,5;0,014;;;;;;
1738,125;0,012;;;;;;
1738,75;0,008;;;;;;
1739,375;0,007;;;;;;
1740;0,006;;;;;;
1740,625;0,018;;;;;;
1741,25;0,028;;;;;;
1741,875;0,006;;;;;;
1742,5;0,006;;;;;;
1743,125;0,006;;;;;;
1743,75;0,005;;;;;;
1744,375;0,007;;;;;;
1745;0,005;;;;;;
1745,625;0,002;;;;;;
1746,25;0,006;;;;;;
1746,875;0,004;;;;;;
1747,5;0,004;;;;;;
1748,125;0,005;;;;;;
1748,75;0,01;;;;;;
1749,375;0,011;;;;;;
1750;0,007;;;;;;
1750,625;0,009;;;;;;
1751,25;0,01;;;;;;
1751,875;0,031;;;;;;
1752,5;0,022;;;;;;
1753,125;0,008;;;;;;
1753,75;0,003;;;;;;
1754,375;0,006;;;;;;
1755;0,007;;;;;;
1755,625;0,006;;;;;;
1756,25;0,005;;;;;;
1756,875;0,011;;;;;;
1757,5;0,013;;;;;;
1758,125;0,013;;;;;;
1758,75;0,007;;;;;;
1759,375;0,02;;;;;;
1760;0,02;;;;;;
1760,625;0,015;;;;;;
1761,25;0,011;;;;;;
1761,875;0,006;;;;;;
1762,5;0,004;;;;;;
1763,125;0,005;;;;;;
1763,75;0,006;;;;;;
1764,375;0,005;;;;;;
1765;0,007;;;;;;
1765,625;0,01;;;;;;
1766,25;0,011;;;;;;
1766,875;0,002;;;;;;
1767,5;0,015;;;;;;
1768,125;0,023;;;;;;
1768,75;0,01;;;;;;
1769,375;0,005;;;;;;
1770;0,009;;;;;;
1770,625;0,015;;;;;;
1771,25;0,009;;;;;;
1771,875;0,009;;;;;;
1772,5;0,01;;;;;;
1773,125;0,007;;;;;;
1773,75;0,006;;;;;;
1774,375;0,019;;;;;;
1775;0,028;;;;;;
1775,625;0,022;;;;;;
1776,25;0,01;;;;;;
1776,875;0,007;;;;;;
1777,5;0,007;;;;;;
1778,125;0,005;;;;;;
1778,75;0,005;;;;;;
1779,375;0,016;;;;;;
1780;0,014;;;;;;
1780,625;0,021;;;;;;
1781,25;0,025;;;;;;
1781,875;0,024;;;;;;
1782,5;0,021;;;;;;
1783,125;0,014;;;;;;
1783,75;0,012;;;;;;
1784,375;0,02;;;;;;
1785;0,019;;;;;;
1785,625;0,013;;;;;;
1786,25;0,007;;;;;;
1786,875;0,004;;;;;;
1787,5;0,006;;;;;;
1788,125;0,01;;;;;;
1788,75;0,011;;;;;;
1789,375;0,009;;;;;;
1790;0,01;;;;;;
1790,625;0,007;;;;;;
1791,25;0,006;;;;;;
1791,875;0,009;;;;;;
1792,5;0,009;;;;;;
1793,125;0,015;;;;;;
1793,75;0,05;;;;;;
1794,375;0,042;;;;;;
1795;0,041;;;;;;
1795,625;0,042;;;;;;
1796,25;0,02;;;;;;
1796,875;0,015;;;;;;
1797,5;0,002;;;;;;
1798,125;0,008;;;;;;
1798,75;0,009;;;;;;
1799,375;0,003;;;;;;
1800;0,011;;;;;;
1800,625;0,01;;;;;;
1801,25;0,005;;;;;;
1801,875;0,008;;;;;;
1802,5;0,009;;;;;;
1803,125;0,007;;;;;;
1803,75;0,007;;;;;;
1804,375;0,017;;;;;;
1805;0,024;;;;;;
1805,625;0,023;;;;;;
1806,25;0,019;;;;;;
1806,875;0,006;;;;;;
1807,5;0,004;;;;;;
1808,125;0,002;;;;;;
1808,75;0,003;;;;;;
1809,375;0,006;;;;;;
1810;0,011;;;;;;
1810,625;0,006;;;;;;
1811,25;0,006;;;;;;
1811,875;0,002;;;;;;
1812,5;0,004;;;;;;
1813,125;0,004;;;;;;
1813,75;0,007;;;;;;
1814,375;0,008;;;;;;
1815;0,011;;;;;;
1815,625;0,008;;;;;;
1816,25;0,016;;;;;;
1816,875;0,021;;;;;;
1817,5;0,01;;;;;;
1818,125;0,012;;;;;;
1818,75;0,02;;;;;;
1819,375;0,021;;;;;;
1820;0,016;;;;;;
1820,625;0,002;;;;;;
1821,25;0,023;;;;;;
1821,875;0,027;;;;;;
1822,5;0,014;;;;;;
1823,125;0,014;;;;;;
1823,75;0,015;;;;;;
1824,375;0,014;;;;;;
1825;0,011;;;;;;
1825,625;0,001;;;;;;
1826,25;0,02;;;;;;
1826,875;0,024;;;;;;
1827,5;0,011;;;;;;
1828,125;0,016;;;;;;
1828,75;0,019;;;;;;
1829,375;0,02;;;;;;
1830;0,025;;;;;;
1830,625;0,022;;;;;;
1831,25;0,01;;;;;;
1831,875;0,01;;;;;;
1832,5;0,03;;;;;;
1833,125;0,017;;;;;;
1833,75;0,011;;;;;;
1834,375;0,017;;;;;;
1835;0,016;;;;;;
1835,625;0,012;;;;;;
1836,25;0,016;;;;;;
1836,875;0,016;;;;;;
1837,5;0,016;;;;;;
1838,125;0,021;;;;;;
1838,75;0,021;;;;;;
1839,375;0,015;;;;;;
1840;0,014;;;;;;
1840,625;0,011;;;;;;
1841,25;0,01;;;;;;
1841,875;0,011;;;;;;
1842,5;0,007;;;;;;
1843,125;0,017;;;;;;
1843,75;0,023;;;;;;
1844,375;0,012;;;;;;
